artist,song,rank,streams,country,week
Lil Uzi Vert,Sauce It Up,83,6157406,gloabl,2017-08-25--2017-09-01
Playboi Carti,Magnolia,84,6102000,gloabl,2017-08-25--2017-09-01
Kendrick Lamar,DNA.,85,6090066,gloabl,2017-08-25--2017-09-01
Drake,Signs,86,6067047,gloabl,2017-08-25--2017-09-01
CNCO,Reggaetón Lento (Remix),87,6045209,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,444+222,88,5940470,gloabl,2017-08-25--2017-09-01
Gucci Mane,I Get The Bag (feat. Migos),89,5935414,gloabl,2017-08-25--2017-09-01
Camila Cabello,OMG,90,5932526,gloabl,2017-08-25--2017-09-01
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,91,5929881,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Carry On,92,5903372,gloabl,2017-08-25--2017-09-01
Camila Cabello,Crying in the Club,93,5896823,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Save Me,94,5817192,gloabl,2017-08-25--2017-09-01
Calvin Harris,Slide,95,5775465,gloabl,2017-08-25--2017-09-01
The Chainsmokers,Closer,96,5731628,gloabl,2017-08-25--2017-09-01
Selena Gomez,Bad Liar,97,5707486,gloabl,2017-08-25--2017-09-01
Miley Cyrus,Malibu,98,5651440,gloabl,2017-08-25--2017-09-01
Hailee Steinfeld,Most Girls,99,5567502,gloabl,2017-08-25--2017-09-01
Julia Michaels,Issues,100,5561860,gloabl,2017-08-25--2017-09-01
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",101,5528683,gloabl,2017-08-25--2017-09-01
Katy Perry,Swish Swish,102,5481167,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,X,103,5437998,gloabl,2017-08-25--2017-09-01
Enrique Iglesias,SUBEME LA RADIO,104,5267351,gloabl,2017-08-25--2017-09-01
Drake,Passionfruit,105,5193051,gloabl,2017-08-25--2017-09-01
Ed Sheeran,Perfect,106,5164082,gloabl,2017-08-25--2017-09-01
Nacho,Báilame - Remix,107,5104479,gloabl,2017-08-25--2017-09-01
Daddy Yankee,La Rompe Corazones,108,5078235,gloabl,2017-08-25--2017-09-01
Migos,Slippery (feat. Gucci Mane),109,5042581,gloabl,2017-08-25--2017-09-01
2 Chainz,It's A Vibe,110,4998859,gloabl,2017-08-25--2017-09-01
Shakira,Me Enamoré,111,4923990,gloabl,2017-08-25--2017-09-01
The Weeknd,Starboy,112,4904634,gloabl,2017-08-25--2017-09-01
Sigala,Came Here for Love,113,4888154,gloabl,2017-08-25--2017-09-01
Kodak Black,Roll In Peace (feat. XXXTENTACION),114,4869701,gloabl,2017-08-25--2017-09-01
Drake,One Dance,115,4869667,gloabl,2017-08-25--2017-09-01
Yo Gotti,Rake It Up,116,4789431,gloabl,2017-08-25--2017-09-01
Romeo Santos,Bella y Sensual,117,4766041,gloabl,2017-08-25--2017-09-01
Ed Sheeran,Photograph,118,4741391,gloabl,2017-08-25--2017-09-01
Sam Hunt,Body Like A Back Road,119,4703618,gloabl,2017-08-25--2017-09-01
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),120,4667831,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Orlando,121,4648148,gloabl,2017-08-25--2017-09-01
Martin Garrix,Scared to Be Lonely,122,4645118,gloabl,2017-08-25--2017-09-01
The Weeknd,I Feel It Coming,123,4639697,gloabl,2017-08-25--2017-09-01
Nicky Jam,El Amante,124,4581646,gloabl,2017-08-25--2017-09-01
Kygo,First Time,125,4570395,gloabl,2017-08-25--2017-09-01
Fifth Harmony,He Like That,126,4569816,gloabl,2017-08-25--2017-09-01
Halsey,Now Or Never,127,4527723,gloabl,2017-08-25--2017-09-01
Martin Jensen,Solo Dance,128,4523378,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Dead Inside (Interlude),129,4496232,gloabl,2017-08-25--2017-09-01
Harry Styles,Sign of the Times,130,4494434,gloabl,2017-08-25--2017-09-01
Ed Sheeran,Castle on the Hill,131,4455570,gloabl,2017-08-25--2017-09-01
ItaloBrothers,Summer Air,132,4450067,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,UnFazed (feat. The Weeknd),133,4443320,gloabl,2017-08-25--2017-09-01
J Balvin,Sigo Extrañándote,134,4405982,gloabl,2017-08-25--2017-09-01
Major Lazer,Sua Cara (feat. Anitta & Pabllo Vittar),135,4385261,gloabl,2017-08-25--2017-09-01
Zion & Lennox,Otra Vez (feat. J Balvin),136,4385166,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,Two®,137,4364462,gloabl,2017-08-25--2017-09-01
Kendrick Lamar,LOVE. FEAT. ZACARI.,138,4317226,gloabl,2017-08-25--2017-09-01
LANY,Super Far,139,4298680,gloabl,2017-08-25--2017-09-01
KYLE,iSpy (feat. Lil Yachty),140,4290872,gloabl,2017-08-25--2017-09-01
Ozuna,El Farsante,141,4290638,gloabl,2017-08-25--2017-09-01
Cash Cash,All My Love (feat. Conor Maynard),142,4254153,gloabl,2017-08-25--2017-09-01
Blackbear,do re mi (feat. Gucci Mane),143,4240473,gloabl,2017-08-25--2017-09-01
Rae Sremmurd,Perplexing Pegasus,144,4218388,gloabl,2017-08-25--2017-09-01
Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",145,4205494,gloabl,2017-08-25--2017-09-01
Demi Lovato,Tell Me You Love Me,146,4189111,gloabl,2017-08-25--2017-09-01
Migos,Bad and Boujee (feat. Lil Uzi Vert),147,4168937,gloabl,2017-08-25--2017-09-01
Nicky Jam,Si Tú La Ves,148,4139594,gloabl,2017-08-25--2017-09-01
Shakira,Chantaje (feat. Maluma),149,4130908,gloabl,2017-08-25--2017-09-01
Ozuna,Se Preparó,150,4128852,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Look At Me!,151,4088884,gloabl,2017-08-25--2017-09-01
The Chainsmokers,Paris,152,4050644,gloabl,2017-08-25--2017-09-01
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),153,4049665,gloabl,2017-08-25--2017-09-01
Shawn Mendes,Treat You Better,154,4007332,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,For Real,155,3996651,gloabl,2017-08-25--2017-09-01
Ed Sheeran,Thinking Out Loud,156,3993438,gloabl,2017-08-25--2017-09-01
DJ Snake,Let Me Love You,157,3988968,gloabl,2017-08-25--2017-09-01
Macklemore,Marmalade (feat. Lil Yachty),158,3988826,gloabl,2017-08-25--2017-09-01
The Chainsmokers,Don't Let Me Down,159,3951672,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),160,3946801,gloabl,2017-08-25--2017-09-01
Abraham Mateo,Loco Enamorado,161,3940374,gloabl,2017-08-25--2017-09-01
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),162,3911873,gloabl,2017-08-25--2017-09-01
Piso 21,Besándote,163,3897570,gloabl,2017-08-25--2017-09-01
Bruno Mars,24K Magic,164,3892231,gloabl,2017-08-25--2017-09-01
Karol G,Ahora Me Llama,165,3890277,gloabl,2017-08-25--2017-09-01
Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),166,3885632,gloabl,2017-08-25--2017-09-01
Piso 21,Me Llamas (feat. Maluma) - Remix,167,3841179,gloabl,2017-08-25--2017-09-01
Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,168,3841114,gloabl,2017-08-25--2017-09-01
Hailee Steinfeld,Starving,169,3793261,gloabl,2017-08-25--2017-09-01
CNCO,Reggaetón Lento (Bailemos),170,3782063,gloabl,2017-08-25--2017-09-01
Sabrina Carpenter,Why,171,3769952,gloabl,2017-08-25--2017-09-01
Nacho,Báilame,172,3744750,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,No Sleep Leak,173,3729844,gloabl,2017-08-25--2017-09-01
Thomas Rhett,Unforgettable,174,3729272,gloabl,2017-08-25--2017-09-01
Ariana Grande,Side To Side,175,3718264,gloabl,2017-08-25--2017-09-01
XXXTENTACION,Ayala (Outro),176,3706781,gloabl,2017-08-25--2017-09-01
Calvin Harris,Rollin,177,3677809,gloabl,2017-08-25--2017-09-01
Moon Taxi,Two High,178,3651671,gloabl,2017-08-25--2017-09-01
Starley,Call On Me - Ryan Riback Extended Remix,179,3648753,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,Dark Queen,180,3635405,gloabl,2017-08-25--2017-09-01
Big Sean,Bounce Back,181,3622898,gloabl,2017-08-25--2017-09-01
Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",182,3606059,gloabl,2017-08-25--2017-09-01
Alex Sensation,Que Va,183,3556589,gloabl,2017-08-25--2017-09-01
Justin Bieber,Love Yourself,184,3553323,gloabl,2017-08-25--2017-09-01
Drake,Fake Love,185,3464813,gloabl,2017-08-25--2017-09-01
Jax Jones,You Don't Know Me - Radio Edit,186,3436425,gloabl,2017-08-25--2017-09-01
Martin Garrix,In the Name of Love,187,3431044,gloabl,2017-08-25--2017-09-01
Eminem,Lose Yourself - Soundtrack Version,188,3409975,gloabl,2017-08-25--2017-09-01
Burak Yeter,Tuesday,189,3399057,gloabl,2017-08-25--2017-09-01
Astrid S,Think Before I Talk,190,3387382,gloabl,2017-08-25--2017-09-01
Ed Sheeran,Happier,191,3361800,gloabl,2017-08-25--2017-09-01
Post Malone,Go Flex,192,3353929,gloabl,2017-08-25--2017-09-01
Blackbear,do re mi,193,3331301,gloabl,2017-08-25--2017-09-01
Shawn Mendes,Mercy,194,3329902,gloabl,2017-08-25--2017-09-01
Lil Uzi Vert,Feelings Mutual,195,3323082,gloabl,2017-08-25--2017-09-01
Migos,T-Shirt,196,3307313,gloabl,2017-08-25--2017-09-01
Metro Boomin,No Complaints,197,3284972,gloabl,2017-08-25--2017-09-01
Major Lazer,Cold Water (feat. Justin Bieber & MØ),198,3280427,gloabl,2017-08-25--2017-09-01
Thirty Seconds To Mars,Walk On Water,199,3278983,gloabl,2017-08-25--2017-09-01
XXXTENTACION,The Explanation,200,3275927,gloabl,2017-08-25--2017-09-01
J Balvin,Mi Gente,1,32010050,gloabl,2017-08-18--2017-08-25
Justin Bieber,Friends (with BloodPop®),2,26564864,gloabl,2017-08-18--2017-08-25
Luis Fonsi,Despacito - Remix,3,23650698,gloabl,2017-08-18--2017-08-25
French Montana,Unforgettable,4,23163725,gloabl,2017-08-18--2017-08-25
Calvin Harris,Feels,5,22208629,gloabl,2017-08-18--2017-08-25
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),6,22208466,gloabl,2017-08-18--2017-08-25
Dua Lipa,New Rules,7,21427041,gloabl,2017-08-18--2017-08-25
David Guetta,2U (feat. Justin Bieber),8,18936010,gloabl,2017-08-18--2017-08-25
Charlie Puth,Attention,9,18764590,gloabl,2017-08-18--2017-08-25
Ed Sheeran,Shape of You,10,18479947,gloabl,2017-08-18--2017-08-25
Demi Lovato,Sorry Not Sorry,11,17865110,gloabl,2017-08-18--2017-08-25
Liam Payne,Strip That Down,12,17427350,gloabl,2017-08-18--2017-08-25
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",13,17294945,gloabl,2017-08-18--2017-08-25
Imagine Dragons,Thunder,14,17108973,gloabl,2017-08-18--2017-08-25
Axwell /\ Ingrosso,More Than You Know,15,16550135,gloabl,2017-08-18--2017-08-25
Jonas Blue,Mama,16,16260700,gloabl,2017-08-18--2017-08-25
Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),17,16243903,gloabl,2017-08-18--2017-08-25
Lil Uzi Vert,XO TOUR Llif3,18,15039204,gloabl,2017-08-18--2017-08-25
Macklemore,Glorious (feat. Skylar Grey),19,14575551,gloabl,2017-08-18--2017-08-25
Shawn Mendes,There's Nothing Holdin' Me Back,20,14274855,gloabl,2017-08-18--2017-08-25
Avicii,Without You (feat. Sandro Cavazza),21,13916644,gloabl,2017-08-18--2017-08-25
Danny Ocean,Me Rehúso,22,13294421,gloabl,2017-08-18--2017-08-25
Camila Cabello,Havana,23,13147398,gloabl,2017-08-18--2017-08-25
21 Savage,Bank Account,24,13073175,gloabl,2017-08-18--2017-08-25
Marshmello,Silence,25,12676049,gloabl,2017-08-18--2017-08-25
Kendrick Lamar,HUMBLE.,26,12551475,gloabl,2017-08-18--2017-08-25
Maluma,Felices los 4,27,12225285,gloabl,2017-08-18--2017-08-25
Martin Garrix,There for You,28,11907057,gloabl,2017-08-18--2017-08-25
Lauv,I Like Me Better,29,11786706,gloabl,2017-08-18--2017-08-25
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),30,11586144,gloabl,2017-08-18--2017-08-25
Selena Gomez,Fetish (feat. Gucci Mane),31,11527858,gloabl,2017-08-18--2017-08-25
The Chainsmokers,Something Just Like This,32,11420221,gloabl,2017-08-18--2017-08-25
Rita Ora,Your Song,33,11325418,gloabl,2017-08-18--2017-08-25
Post Malone,Congratulations,34,11243011,gloabl,2017-08-18--2017-08-25
Imagine Dragons,Believer,35,10720579,gloabl,2017-08-18--2017-08-25
Luis Fonsi,Despacito (Featuring Daddy Yankee),36,10664188,gloabl,2017-08-18--2017-08-25
Niall Horan,Slow Hands,37,10635980,gloabl,2017-08-18--2017-08-25
Avicii,Lonely Together (feat. Rita Ora),38,10447074,gloabl,2017-08-18--2017-08-25
Khalid,Young Dumb & Broke,39,10404701,gloabl,2017-08-18--2017-08-25
Major Lazer,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",40,9896496,gloabl,2017-08-18--2017-08-25
Manuel Turizo,Una Lady Como Tú,41,9785844,gloabl,2017-08-18--2017-08-25
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,42,9706074,gloabl,2017-08-18--2017-08-25
Travis Scott,BUTTERFLY EFFECT,43,9648330,gloabl,2017-08-18--2017-08-25
Wisin,Escápate Conmigo,44,9612006,gloabl,2017-08-18--2017-08-25
J Balvin,Bonita,45,9583163,gloabl,2017-08-18--2017-08-25
Cardi B,Bodak Yellow,46,9343953,gloabl,2017-08-18--2017-08-25
Bruno Mars,That's What I Like,47,9230883,gloabl,2017-08-18--2017-08-25
Kesha,Praying,48,9202439,gloabl,2017-08-18--2017-08-25
Clean Bandit,Symphony (feat. Zara Larsson),49,9178292,gloabl,2017-08-18--2017-08-25
Cheat Codes,No Promises (feat. Demi Lovato),50,8911773,gloabl,2017-08-18--2017-08-25
Logic,1-800-273-8255,51,8251255,gloabl,2017-08-18--2017-08-25
OneRepublic,Rich Love (with Seeb),52,8199100,gloabl,2017-08-18--2017-08-25
Khalid,Location,53,8114608,gloabl,2017-08-18--2017-08-25
Portugal. The Man,Feel It Still,54,7976288,gloabl,2017-08-18--2017-08-25
P!nk,What About Us,55,7821134,gloabl,2017-08-18--2017-08-25
Zedd,Stay (with Alessia Cara),56,7710298,gloabl,2017-08-18--2017-08-25
Skrillex,Would You Ever,57,7646276,gloabl,2017-08-18--2017-08-25
Chris Jeday,Ahora Dice,58,7555935,gloabl,2017-08-18--2017-08-25
Childish Gambino,Redbone,59,7511253,gloabl,2017-08-18--2017-08-25
Future,Mask Off,60,7204145,gloabl,2017-08-18--2017-08-25
Kygo,It Ain't Me (with Selena Gomez),61,6900381,gloabl,2017-08-18--2017-08-25
Ed Sheeran,Galway Girl,62,6861439,gloabl,2017-08-18--2017-08-25
Calvin Harris,Slide,63,6798408,gloabl,2017-08-18--2017-08-25
Camila Cabello,Crying in the Club,64,6649724,gloabl,2017-08-18--2017-08-25
Enrique Iglesias,SUBEME LA RADIO,65,6628976,gloabl,2017-08-18--2017-08-25
CNCO,Hey DJ,66,6596781,gloabl,2017-08-18--2017-08-25
Drake,Signs,67,6589111,gloabl,2017-08-18--2017-08-25
Hailee Steinfeld,Most Girls,68,6559343,gloabl,2017-08-18--2017-08-25
Robin Schulz,OK,69,6483847,gloabl,2017-08-18--2017-08-25
Becky G,Mayores,70,6458442,gloabl,2017-08-18--2017-08-25
Travis Scott,goosebumps,71,6362939,gloabl,2017-08-18--2017-08-25
Kendrick Lamar,DNA.,72,6341375,gloabl,2017-08-18--2017-08-25
Zedd,Get Low (with Liam Payne),73,6289601,gloabl,2017-08-18--2017-08-25
James Arthur,Say You Won't Let Go,74,6260548,gloabl,2017-08-18--2017-08-25
Carlos Vives,Robarte un Beso,75,6168120,gloabl,2017-08-18--2017-08-25
Ozuna,Tu Foto,76,6116658,gloabl,2017-08-18--2017-08-25
SZA,Love Galore (feat. Travis Scott),77,6080218,gloabl,2017-08-18--2017-08-25
Migos,Slippery (feat. Gucci Mane),78,5998501,gloabl,2017-08-18--2017-08-25
Farruko,Krippy Kush,79,5974151,gloabl,2017-08-18--2017-08-25
Selena Gomez,Bad Liar,80,5966230,gloabl,2017-08-18--2017-08-25
Chris Brown,Questions,81,5876563,gloabl,2017-08-18--2017-08-25
Playboi Carti,Magnolia,82,5836129,gloabl,2017-08-18--2017-08-25
The Chainsmokers,Closer,83,5823374,gloabl,2017-08-18--2017-08-25
Julia Michaels,Issues,84,5735357,gloabl,2017-08-18--2017-08-25
Miley Cyrus,Malibu,85,5707223,gloabl,2017-08-18--2017-08-25
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,86,5607943,gloabl,2017-08-18--2017-08-25
Drake,Passionfruit,87,5487691,gloabl,2017-08-18--2017-08-25
Daddy Yankee,La Rompe Corazones,88,5413072,gloabl,2017-08-18--2017-08-25
Shakira,Me Enamoré,89,5284950,gloabl,2017-08-18--2017-08-25
Camila Cabello,OMG,90,5259020,gloabl,2017-08-18--2017-08-25
Sam Hunt,Body Like A Back Road,91,5188212,gloabl,2017-08-18--2017-08-25
Gucci Mane,I Get The Bag (feat. Migos),92,5161839,gloabl,2017-08-18--2017-08-25
Kygo,First Time,93,5133213,gloabl,2017-08-18--2017-08-25
CNCO,Reggaetón Lento (Remix),94,5074059,gloabl,2017-08-18--2017-08-25
Sigala,Came Here for Love,95,5066914,gloabl,2017-08-18--2017-08-25
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",96,5035517,gloabl,2017-08-18--2017-08-25
The Weeknd,Starboy,97,5011896,gloabl,2017-08-18--2017-08-25
Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),98,5010118,gloabl,2017-08-18--2017-08-25
Fifth Harmony,Down,99,4973644,gloabl,2017-08-18--2017-08-25
Ed Sheeran,Perfect,100,4967375,gloabl,2017-08-18--2017-08-25
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),101,4938361,gloabl,2017-08-18--2017-08-25
ItaloBrothers,Summer Air,102,4936551,gloabl,2017-08-18--2017-08-25
Drake,One Dance,103,4843583,gloabl,2017-08-18--2017-08-25
Nicky Jam,El Amante,104,4821637,gloabl,2017-08-18--2017-08-25
The Weeknd,I Feel It Coming,105,4775799,gloabl,2017-08-18--2017-08-25
Martin Jensen,Solo Dance,106,4753838,gloabl,2017-08-18--2017-08-25
Martin Garrix,Scared to Be Lonely,107,4752958,gloabl,2017-08-18--2017-08-25
Halsey,Now Or Never,108,4739602,gloabl,2017-08-18--2017-08-25
2 Chainz,It's A Vibe,109,4718031,gloabl,2017-08-18--2017-08-25
Ed Sheeran,Photograph,110,4712707,gloabl,2017-08-18--2017-08-25
Yo Gotti,Rake It Up,111,4687048,gloabl,2017-08-18--2017-08-25
Rae Sremmurd,Perplexing Pegasus,112,4666674,gloabl,2017-08-18--2017-08-25
J Balvin,Sigo Extrañándote,113,4627870,gloabl,2017-08-18--2017-08-25
Harry Styles,Sign of the Times,114,4614330,gloabl,2017-08-18--2017-08-25
Zion & Lennox,Otra Vez (feat. J Balvin),115,4578957,gloabl,2017-08-18--2017-08-25
Romeo Santos,Bella y Sensual,116,4569648,gloabl,2017-08-18--2017-08-25
Kendrick Lamar,LOVE. FEAT. ZACARI.,117,4531641,gloabl,2017-08-18--2017-08-25
Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",118,4511832,gloabl,2017-08-18--2017-08-25
Ed Sheeran,Castle on the Hill,119,4509888,gloabl,2017-08-18--2017-08-25
Major Lazer,Sua Cara (feat. Anitta & Pabllo Vittar),120,4482380,gloabl,2017-08-18--2017-08-25
Miley Cyrus,Younger Now,121,4464559,gloabl,2017-08-18--2017-08-25
Macklemore,Marmalade (feat. Lil Yachty),122,4462134,gloabl,2017-08-18--2017-08-25
Nacho,Báilame,123,4373159,gloabl,2017-08-18--2017-08-25
Nicky Jam,Si Tú La Ves,124,4306871,gloabl,2017-08-18--2017-08-25
Cash Cash,All My Love (feat. Conor Maynard),125,4305104,gloabl,2017-08-18--2017-08-25
Shakira,Chantaje (feat. Maluma),126,4298023,gloabl,2017-08-18--2017-08-25
KYLE,iSpy (feat. Lil Yachty),127,4244267,gloabl,2017-08-18--2017-08-25
Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,128,4198672,gloabl,2017-08-18--2017-08-25
LANY,Super Far,129,4181157,gloabl,2017-08-18--2017-08-25
The Chainsmokers,Paris,130,4173720,gloabl,2017-08-18--2017-08-25
DJ Snake,Let Me Love You,131,4119472,gloabl,2017-08-18--2017-08-25
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),132,4113761,gloabl,2017-08-18--2017-08-25
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),133,4074691,gloabl,2017-08-18--2017-08-25
Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),134,4067087,gloabl,2017-08-18--2017-08-25
The Chainsmokers,Don't Let Me Down,135,4051738,gloabl,2017-08-18--2017-08-25
Migos,Bad and Boujee (feat. Lil Uzi Vert),136,4045360,gloabl,2017-08-18--2017-08-25
Piso 21,Besándote,137,4020095,gloabl,2017-08-18--2017-08-25
CNCO,Reggaetón Lento (Bailemos),138,4013756,gloabl,2017-08-18--2017-08-25
Blackbear,do re mi (feat. Gucci Mane),139,4000745,gloabl,2017-08-18--2017-08-25
Piso 21,Me Llamas (feat. Maluma) - Remix,140,3994202,gloabl,2017-08-18--2017-08-25
Nacho,Báilame - Remix,141,3967557,gloabl,2017-08-18--2017-08-25
Calvin Harris,Rollin,142,3963395,gloabl,2017-08-18--2017-08-25
Ed Sheeran,Thinking Out Loud,143,3911004,gloabl,2017-08-18--2017-08-25
Bruno Mars,24K Magic,144,3902025,gloabl,2017-08-18--2017-08-25
Shawn Mendes,Treat You Better,145,3874775,gloabl,2017-08-18--2017-08-25
Moon Taxi,Two High,146,3836009,gloabl,2017-08-18--2017-08-25
Katy Perry,Swish Swish,147,3824135,gloabl,2017-08-18--2017-08-25
Hailee Steinfeld,Starving,148,3786774,gloabl,2017-08-18--2017-08-25
Starley,Call On Me - Ryan Riback Extended Remix,149,3781238,gloabl,2017-08-18--2017-08-25
Abraham Mateo,Loco Enamorado,150,3775016,gloabl,2017-08-18--2017-08-25
Sabrina Carpenter,Why,151,3757197,gloabl,2017-08-18--2017-08-25
2 Chainz,4 AM,152,3756411,gloabl,2017-08-18--2017-08-25
Karol G,Ahora Me Llama,153,3689326,gloabl,2017-08-18--2017-08-25
Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",154,3678599,gloabl,2017-08-18--2017-08-25
Ariana Grande,Side To Side,155,3658020,gloabl,2017-08-18--2017-08-25
Justin Bieber,Love Yourself,156,3637481,gloabl,2017-08-18--2017-08-25
Big Sean,Bounce Back,157,3611550,gloabl,2017-08-18--2017-08-25
Burak Yeter,Tuesday,158,3607183,gloabl,2017-08-18--2017-08-25
Thomas Rhett,Unforgettable,159,3601976,gloabl,2017-08-18--2017-08-25
Jax Jones,You Don't Know Me - Radio Edit,160,3544787,gloabl,2017-08-18--2017-08-25
Martin Garrix,In the Name of Love,161,3521462,gloabl,2017-08-18--2017-08-25
Drake,Fake Love,162,3498296,gloabl,2017-08-18--2017-08-25
Linkin Park,In The End,163,3481849,gloabl,2017-08-18--2017-08-25
Metro Boomin,No Complaints,164,3470252,gloabl,2017-08-18--2017-08-25
Ozuna,El Farsante,165,3424880,gloabl,2017-08-18--2017-08-25
Bruno Mars,Versace On The Floor,166,3397124,gloabl,2017-08-18--2017-08-25
Major Lazer,Cold Water (feat. Justin Bieber & MØ),167,3389548,gloabl,2017-08-18--2017-08-25
Eminem,Lose Yourself - Soundtrack Version,168,3380859,gloabl,2017-08-18--2017-08-25
XXXTENTACION,Look At Me!,169,3368246,gloabl,2017-08-18--2017-08-25
Ed Sheeran,Happier,170,3333185,gloabl,2017-08-18--2017-08-25
Blackbear,do re mi,171,3314333,gloabl,2017-08-18--2017-08-25
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,172,3311966,gloabl,2017-08-18--2017-08-25
Rae Sremmurd,Swang,173,3309637,gloabl,2017-08-18--2017-08-25
Rudimental,Sun Comes Up (feat. James Arthur),174,3304099,gloabl,2017-08-18--2017-08-25
Post Malone,White Iverson,175,3297934,gloabl,2017-08-18--2017-08-25
Alan Walker,Faded,176,3286572,gloabl,2017-08-18--2017-08-25
Shawn Mendes,Mercy,177,3282912,gloabl,2017-08-18--2017-08-25
Migos,T-Shirt,178,3282835,gloabl,2017-08-18--2017-08-25
Kodak Black,Roll In Peace (feat. XXXTENTACION),179,3255929,gloabl,2017-08-18--2017-08-25
