artist,song,rank,streams,country,week
5 Seconds of Summer,Youngblood,1,333785,nz,2018-06-01--2018-06-08
Post Malone,Better Now,2,327781,nz,2018-06-01--2018-06-08
Drake,Nice For What,3,268588,nz,2018-06-01--2018-06-08
Kanye West,All Mine,4,248890,nz,2018-06-01--2018-06-08
Childish Gambino,This Is America,5,232713,nz,2018-06-01--2018-06-08
Khalid,Love Lies (with Normani),6,228230,nz,2018-06-01--2018-06-08
Billie Eilish,lovely (with Khalid),7,222044,nz,2018-06-01--2018-06-08
Cardi B,I Like It,8,202449,nz,2018-06-01--2018-06-08
Post Malone,Psycho (feat. Ty Dolla $ign),9,198629,nz,2018-06-01--2018-06-08
Kanye West,Yikes,10,198238,nz,2018-06-01--2018-06-08
Post Malone,Better Now,1,345529,nz,2018-05-25--2018-06-01
5 Seconds of Summer,Youngblood,2,321195,nz,2018-05-25--2018-06-01
Drake,Nice For What,3,299279,nz,2018-05-25--2018-06-01
Childish Gambino,This Is America,4,274707,nz,2018-05-25--2018-06-01
Khalid,Love Lies (with Normani),5,251893,nz,2018-05-25--2018-06-01
Post Malone,Psycho (feat. Ty Dolla $ign),6,216729,nz,2018-05-25--2018-06-01
Calvin Harris,One Kiss (with Dua Lipa),7,215525,nz,2018-05-25--2018-06-01
Billie Eilish,lovely (with Khalid),8,212763,nz,2018-05-25--2018-06-01
KYLE,Playinwitme (feat. Kehlani),9,198519,nz,2018-05-25--2018-06-01
Ariana Grande,no tears left to cry,10,198463,nz,2018-05-25--2018-06-01
Post Malone,Better Now,1,349502,nz,2018-05-18--2018-05-25
Childish Gambino,This Is America,2,324176,nz,2018-05-18--2018-05-25
Drake,Nice For What,3,314746,nz,2018-05-18--2018-05-25
5 Seconds of Summer,Youngblood,4,279787,nz,2018-05-18--2018-05-25
Khalid,Love Lies (with Normani),5,258853,nz,2018-05-18--2018-05-25
Post Malone,Psycho (feat. Ty Dolla $ign),6,234967,nz,2018-05-18--2018-05-25
Calvin Harris,One Kiss (with Dua Lipa),7,214251,nz,2018-05-18--2018-05-25
Lil Dicky,Freaky Friday (feat. Chris Brown),8,211858,nz,2018-05-18--2018-05-25
Ariana Grande,no tears left to cry,9,205120,nz,2018-05-18--2018-05-25
KYLE,Playinwitme (feat. Kehlani),10,191479,nz,2018-05-18--2018-05-25
Childish Gambino,This Is America,1,383812,nz,2018-05-11--2018-05-18
Post Malone,Better Now,2,358917,nz,2018-05-11--2018-05-18
Drake,Nice For What,3,339505,nz,2018-05-11--2018-05-18
Post Malone,Psycho (feat. Ty Dolla $ign),4,267274,nz,2018-05-11--2018-05-18
Khalid,Love Lies (with Normani),5,262894,nz,2018-05-11--2018-05-18
Ariana Grande,no tears left to cry,6,245438,nz,2018-05-11--2018-05-18
Lil Dicky,Freaky Friday (feat. Chris Brown),7,243302,nz,2018-05-11--2018-05-18
5 Seconds of Summer,Youngblood,8,225139,nz,2018-05-11--2018-05-18
Calvin Harris,One Kiss (with Dua Lipa),9,223558,nz,2018-05-11--2018-05-18
Drake,God's Plan,10,204746,nz,2018-05-11--2018-05-18
Post Malone,Better Now,1,370619,nz,2018-05-04--2018-05-11
Drake,Nice For What,2,358842,nz,2018-05-04--2018-05-11
Post Malone,Psycho (feat. Ty Dolla $ign),3,305132,nz,2018-05-04--2018-05-11
Khalid,Love Lies (with Normani),4,287612,nz,2018-05-04--2018-05-11
Ariana Grande,no tears left to cry,5,277650,nz,2018-05-04--2018-05-11
Lil Dicky,Freaky Friday (feat. Chris Brown),6,276749,nz,2018-05-04--2018-05-11
Calvin Harris,One Kiss (with Dua Lipa),7,231271,nz,2018-05-04--2018-05-11
Drake,God's Plan,8,221378,nz,2018-05-04--2018-05-11
Childish Gambino,This Is America,9,210165,nz,2018-05-04--2018-05-11
Post Malone,Paranoid,10,198026,nz,2018-05-04--2018-05-11
Drake,Nice For What,1,375263,nz,2018-04-27--2018-05-04
Post Malone,Psycho (feat. Ty Dolla $ign),2,373331,nz,2018-04-27--2018-05-04
Post Malone,Better Now,3,353450,nz,2018-04-27--2018-05-04
Lil Dicky,Freaky Friday (feat. Chris Brown),4,301977,nz,2018-04-27--2018-05-04
Khalid,Love Lies (with Normani),5,294518,nz,2018-04-27--2018-05-04
Post Malone,Paranoid,6,284988,nz,2018-04-27--2018-05-04
Ariana Grande,no tears left to cry,7,274881,nz,2018-04-27--2018-05-04
Post Malone,rockstar (feat. 21 Savage),8,232936,nz,2018-04-27--2018-05-04
Drake,God's Plan,9,231851,nz,2018-04-27--2018-05-04
Calvin Harris,One Kiss (with Dua Lipa),10,219738,nz,2018-04-27--2018-05-04
Drake,Nice For What,1,416321,nz,2018-04-20--2018-04-27
Lil Dicky,Freaky Friday (feat. Chris Brown),2,349571,nz,2018-04-20--2018-04-27
Khalid,Love Lies (with Normani),3,322489,nz,2018-04-20--2018-04-27
Post Malone,Psycho (feat. Ty Dolla $ign),4,295532,nz,2018-04-20--2018-04-27
Ariana Grande,no tears left to cry,5,289080,nz,2018-04-20--2018-04-27
Drake,God's Plan,6,273841,nz,2018-04-20--2018-04-27
J. Cole,KOD,7,226114,nz,2018-04-20--2018-04-27
The Weeknd,Call Out My Name,8,219342,nz,2018-04-20--2018-04-27
Marshmello,FRIENDS,9,218863,nz,2018-04-20--2018-04-27
Calvin Harris,One Kiss (with Dua Lipa),10,211077,nz,2018-04-20--2018-04-27
Drake,Nice For What,1,412698,nz,2018-04-13--2018-04-20
Lil Dicky,Freaky Friday (feat. Chris Brown),2,378767,nz,2018-04-13--2018-04-20
Khalid,Love Lies (with Normani),3,338900,nz,2018-04-13--2018-04-20
Drake,God's Plan,4,308623,nz,2018-04-13--2018-04-20
Post Malone,Psycho (feat. Ty Dolla $ign),5,307266,nz,2018-04-13--2018-04-20
Marshmello,FRIENDS,6,232109,nz,2018-04-13--2018-04-20
Zedd,The Middle,7,221482,nz,2018-04-13--2018-04-20
The Weeknd,Call Out My Name,8,220288,nz,2018-04-13--2018-04-20
Bazzi,Mine,9,212796,nz,2018-04-13--2018-04-20
Dua Lipa,IDGAF,10,206750,nz,2018-04-13--2018-04-20
Lil Dicky,Freaky Friday (feat. Chris Brown),1,389816,nz,2018-04-06--2018-04-13
Khalid,Love Lies (with Normani),2,350916,nz,2018-04-06--2018-04-13
Drake,God's Plan,3,331448,nz,2018-04-06--2018-04-13
Post Malone,Psycho (feat. Ty Dolla $ign),4,315832,nz,2018-04-06--2018-04-13
Drake,Nice For What,5,264376,nz,2018-04-06--2018-04-13
XXXTENTACION,SAD!,6,236729,nz,2018-04-06--2018-04-13
Marshmello,FRIENDS,7,227232,nz,2018-04-06--2018-04-13
Bazzi,Mine,8,220766,nz,2018-04-06--2018-04-13
The Weeknd,Call Out My Name,9,211617,nz,2018-04-06--2018-04-13
Zedd,The Middle,10,208312,nz,2018-04-06--2018-04-13
Lil Dicky,Freaky Friday (feat. Chris Brown),1,372112,nz,2018-03-30--2018-04-06
Drake,God's Plan,2,367926,nz,2018-03-30--2018-04-06
Khalid,Love Lies (with Normani),3,353465,nz,2018-03-30--2018-04-06
Post Malone,Psycho (feat. Ty Dolla $ign),4,340347,nz,2018-03-30--2018-04-06
XXXTENTACION,SAD!,5,257118,nz,2018-03-30--2018-04-06
The Weeknd,Call Out My Name,6,246605,nz,2018-03-30--2018-04-06
Bazzi,Mine,7,238347,nz,2018-03-30--2018-04-06
Marshmello,FRIENDS,8,234112,nz,2018-03-30--2018-04-06
Dua Lipa,IDGAF,9,224570,nz,2018-03-30--2018-04-06
Kendrick Lamar,All The Stars (with SZA),10,224098,nz,2018-03-30--2018-04-06
Drake,God's Plan,1,417846,nz,2018-03-23--2018-03-30
Post Malone,Psycho (feat. Ty Dolla $ign),2,376388,nz,2018-03-23--2018-03-30
Khalid,Love Lies (with Normani),3,372091,nz,2018-03-23--2018-03-30
Lil Dicky,Freaky Friday (feat. Chris Brown),4,371703,nz,2018-03-23--2018-03-30
XXXTENTACION,SAD!,5,329091,nz,2018-03-23--2018-03-30
Bazzi,Mine,6,268486,nz,2018-03-23--2018-03-30
Marshmello,FRIENDS,7,261042,nz,2018-03-23--2018-03-30
Kendrick Lamar,All The Stars (with SZA),8,258670,nz,2018-03-23--2018-03-30
Dua Lipa,IDGAF,9,253278,nz,2018-03-23--2018-03-30
Zedd,The Middle,10,242041,nz,2018-03-23--2018-03-30
Drake,God's Plan,1,441982,nz,2018-03-16--2018-03-23
Post Malone,Psycho (feat. Ty Dolla $ign),2,383334,nz,2018-03-16--2018-03-23
XXXTENTACION,SAD!,3,368093,nz,2018-03-16--2018-03-23
Khalid,Love Lies (with Normani),4,358102,nz,2018-03-16--2018-03-23
Kendrick Lamar,All The Stars (with SZA),5,284803,nz,2018-03-16--2018-03-23
Bazzi,Mine,6,282201,nz,2018-03-16--2018-03-23
Marshmello,FRIENDS,7,268104,nz,2018-03-16--2018-03-23
Dua Lipa,IDGAF,8,254022,nz,2018-03-16--2018-03-23
Lil Dicky,Freaky Friday (feat. Chris Brown),9,251956,nz,2018-03-16--2018-03-23
Zedd,The Middle,10,246192,nz,2018-03-16--2018-03-23
Drake,God's Plan,1,475489,nz,2018-03-09--2018-03-16
Post Malone,Psycho (feat. Ty Dolla $ign),2,421905,nz,2018-03-09--2018-03-16
Khalid,Love Lies (with Normani),3,344702,nz,2018-03-09--2018-03-16
Kendrick Lamar,All The Stars (with SZA),4,317275,nz,2018-03-09--2018-03-16
Bazzi,Mine,5,298960,nz,2018-03-09--2018-03-16
Marshmello,FRIENDS,6,279733,nz,2018-03-09--2018-03-16
Dua Lipa,IDGAF,7,276432,nz,2018-03-09--2018-03-16
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",8,264019,nz,2018-03-09--2018-03-16
XXXTENTACION,SAD!,9,263716,nz,2018-03-09--2018-03-16
Zedd,The Middle,10,260465,nz,2018-03-09--2018-03-16
Drake,God's Plan,1,518224,nz,2018-03-02--2018-03-09
Post Malone,Psycho (feat. Ty Dolla $ign),2,474863,nz,2018-03-02--2018-03-09
Kendrick Lamar,All The Stars (with SZA),3,341905,nz,2018-03-02--2018-03-09
Bazzi,Mine,4,317245,nz,2018-03-02--2018-03-09
Khalid,Love Lies (with Normani),5,317068,nz,2018-03-02--2018-03-09
Dua Lipa,IDGAF,6,295907,nz,2018-03-02--2018-03-09
Marshmello,FRIENDS,7,267583,nz,2018-03-02--2018-03-09
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",8,266222,nz,2018-03-02--2018-03-09
Zedd,The Middle,9,253334,nz,2018-03-02--2018-03-09
Bruno Mars,Finesse (Remix) [feat. Cardi B],10,238032,nz,2018-03-02--2018-03-09
Drake,God's Plan,1,549475,nz,2018-02-23--2018-03-02
Post Malone,Psycho (feat. Ty Dolla $ign),2,530202,nz,2018-02-23--2018-03-02
Kendrick Lamar,All The Stars (with SZA),3,358742,nz,2018-02-23--2018-03-02
Bazzi,Mine,4,332683,nz,2018-02-23--2018-03-02
Dua Lipa,IDGAF,5,291863,nz,2018-02-23--2018-03-02
Khalid,Love Lies (with Normani),6,286330,nz,2018-02-23--2018-03-02
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",7,276867,nz,2018-02-23--2018-03-02
Bruno Mars,Finesse (Remix) [feat. Cardi B],8,257390,nz,2018-02-23--2018-03-02
Post Malone,I Fall Apart,9,252583,nz,2018-02-23--2018-03-02
Zedd,The Middle,10,236394,nz,2018-02-23--2018-03-02
Drake,God's Plan,1,513058,nz,2018-02-16--2018-02-23
Kendrick Lamar,All The Stars (with SZA),2,338804,nz,2018-02-16--2018-02-23
Bazzi,Mine,3,322781,nz,2018-02-16--2018-02-23
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",4,274357,nz,2018-02-16--2018-02-23
Dua Lipa,IDGAF,5,267998,nz,2018-02-16--2018-02-23
Post Malone,I Fall Apart,6,262959,nz,2018-02-16--2018-02-23
Bruno Mars,Finesse (Remix) [feat. Cardi B],7,261951,nz,2018-02-16--2018-02-23
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),8,230098,nz,2018-02-16--2018-02-23
Eminem,River (feat. Ed Sheeran),9,224578,nz,2018-02-16--2018-02-23
Camila Cabello,Never Be the Same,10,215504,nz,2018-02-16--2018-02-23
Drake,God's Plan,1,444081,nz,2018-02-09--2018-02-16
Kendrick Lamar,All The Stars (with SZA),2,291555,nz,2018-02-09--2018-02-16
Bruno Mars,Finesse (Remix) [feat. Cardi B],3,278426,nz,2018-02-09--2018-02-16
Post Malone,I Fall Apart,4,272826,nz,2018-02-09--2018-02-16
Dua Lipa,IDGAF,5,271092,nz,2018-02-09--2018-02-16
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",6,263885,nz,2018-02-09--2018-02-16
Bazzi,Mine,7,251427,nz,2018-02-09--2018-02-16
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),8,236248,nz,2018-02-09--2018-02-16
Eminem,River (feat. Ed Sheeran),9,225089,nz,2018-02-09--2018-02-16
Camila Cabello,Never Be the Same,10,221290,nz,2018-02-09--2018-02-16
Drake,God's Plan,1,441649,nz,2018-02-02--2018-02-09
Bruno Mars,Finesse (Remix) [feat. Cardi B],2,298155,nz,2018-02-02--2018-02-09
Post Malone,I Fall Apart,3,285617,nz,2018-02-02--2018-02-09
Dua Lipa,IDGAF,4,277617,nz,2018-02-02--2018-02-09
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),5,245472,nz,2018-02-02--2018-02-09
Eminem,River (feat. Ed Sheeran),6,239468,nz,2018-02-02--2018-02-09
Camila Cabello,Never Be the Same,7,228294,nz,2018-02-02--2018-02-09
Post Malone,Candy Paint,8,222859,nz,2018-02-02--2018-02-09
Post Malone,rockstar,9,221569,nz,2018-02-02--2018-02-09
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",10,211075,nz,2018-02-02--2018-02-09
Drake,God's Plan,1,397594,nz,2018-01-26--2018-02-02
Post Malone,I Fall Apart,2,297184,nz,2018-01-26--2018-02-02
Bruno Mars,Finesse (Remix) [feat. Cardi B],3,277911,nz,2018-01-26--2018-02-02
Dua Lipa,IDGAF,4,276002,nz,2018-01-26--2018-02-02
Eminem,River (feat. Ed Sheeran),5,256014,nz,2018-01-26--2018-02-02
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),6,252463,nz,2018-01-26--2018-02-02
Post Malone,Candy Paint,7,237159,nz,2018-01-26--2018-02-02
Post Malone,rockstar,8,230631,nz,2018-01-26--2018-02-02
Camila Cabello,Never Be the Same,9,229022,nz,2018-01-26--2018-02-02
NF,Let You Down,10,215388,nz,2018-01-26--2018-02-02
Post Malone,I Fall Apart,1,319695,nz,2018-01-19--2018-01-26
Eminem,River (feat. Ed Sheeran),2,276705,nz,2018-01-19--2018-01-26
Drake,God's Plan,3,273210,nz,2018-01-19--2018-01-26
Bruno Mars,Finesse (Remix) [feat. Cardi B],4,269634,nz,2018-01-19--2018-01-26
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),5,261856,nz,2018-01-19--2018-01-26
Post Malone,Candy Paint,6,260035,nz,2018-01-19--2018-01-26
Post Malone,rockstar,7,251370,nz,2018-01-19--2018-01-26
Dua Lipa,IDGAF,8,234447,nz,2018-01-19--2018-01-26
Camila Cabello,Havana,9,233503,nz,2018-01-19--2018-01-26
NF,Let You Down,10,225228,nz,2018-01-19--2018-01-26
Post Malone,I Fall Apart,1,346365,nz,2018-01-12--2018-01-19
Eminem,River (feat. Ed Sheeran),2,289357,nz,2018-01-12--2018-01-19
Post Malone,rockstar,3,273914,nz,2018-01-12--2018-01-19
Post Malone,Candy Paint,4,272310,nz,2018-01-12--2018-01-19
Bruno Mars,Finesse (Remix) [feat. Cardi B],5,271606,nz,2018-01-12--2018-01-19
Camila Cabello,Havana,6,264936,nz,2018-01-12--2018-01-19
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),7,259505,nz,2018-01-12--2018-01-19
Marshmello,Silence,8,232263,nz,2018-01-12--2018-01-19
NF,Let You Down,9,231102,nz,2018-01-12--2018-01-19
Six60,Don’t Give It Up,10,230842,nz,2018-01-12--2018-01-19
Post Malone,I Fall Apart,1,340032,nz,2018-01-05--2018-01-12
Eminem,River (feat. Ed Sheeran),2,304803,nz,2018-01-05--2018-01-12
Post Malone,rockstar,3,283647,nz,2018-01-05--2018-01-12
Post Malone,Candy Paint,4,264607,nz,2018-01-05--2018-01-12
Camila Cabello,Havana,5,260437,nz,2018-01-05--2018-01-12
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),6,248514,nz,2018-01-05--2018-01-12
Marshmello,Silence,7,247633,nz,2018-01-05--2018-01-12
NF,Let You Down,8,236593,nz,2018-01-05--2018-01-12
Six60,Don’t Give It Up,9,230270,nz,2018-01-05--2018-01-12
Maroon 5,What Lovers Do (feat. SZA),10,220555,nz,2018-01-05--2018-01-12
Post Malone,I Fall Apart,1,327073,nz,2017-12-29--2018-01-05
Eminem,River (feat. Ed Sheeran),2,297078,nz,2017-12-29--2018-01-05
Post Malone,rockstar,3,288817,nz,2017-12-29--2018-01-05
Camila Cabello,Havana,4,263802,nz,2017-12-29--2018-01-05
Marshmello,Silence,5,249854,nz,2017-12-29--2018-01-05
Post Malone,Candy Paint,6,245263,nz,2017-12-29--2018-01-05
Six60,Don’t Give It Up,7,234001,nz,2017-12-29--2018-01-05
Maroon 5,What Lovers Do (feat. SZA),8,228200,nz,2017-12-29--2018-01-05
NF,Let You Down,9,226961,nz,2017-12-29--2018-01-05
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),10,224993,nz,2017-12-29--2018-01-05
Post Malone,I Fall Apart,1,346850,nz,2017-12-22--2017-12-29
Eminem,River (feat. Ed Sheeran),2,337394,nz,2017-12-22--2017-12-29
Mariah Carey,All I Want for Christmas Is You,3,306837,nz,2017-12-22--2017-12-29
Post Malone,rockstar,4,299974,nz,2017-12-22--2017-12-29
Camila Cabello,Havana,5,268686,nz,2017-12-22--2017-12-29
Six60,Don’t Give It Up,6,263971,nz,2017-12-22--2017-12-29
Marshmello,Silence,7,257019,nz,2017-12-22--2017-12-29
Post Malone,Candy Paint,8,256736,nz,2017-12-22--2017-12-29
Wham!,Last Christmas,9,240117,nz,2017-12-22--2017-12-29
NF,Let You Down,10,238417,nz,2017-12-22--2017-12-29
Post Malone,I Fall Apart,1,374416,nz,2017-12-15--2017-12-22
Post Malone,rockstar,2,332702,nz,2017-12-15--2017-12-22
Eminem,River (feat. Ed Sheeran),3,317617,nz,2017-12-15--2017-12-22
Camila Cabello,Havana,4,283022,nz,2017-12-15--2017-12-22
Marshmello,Silence,5,274420,nz,2017-12-15--2017-12-22
Six60,Don’t Give It Up,6,267443,nz,2017-12-15--2017-12-22
Post Malone,Candy Paint,7,262819,nz,2017-12-15--2017-12-22
NF,Let You Down,8,261272,nz,2017-12-15--2017-12-22
Maroon 5,What Lovers Do (feat. SZA),9,242309,nz,2017-12-15--2017-12-22
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),10,236760,nz,2017-12-15--2017-12-22
Post Malone,I Fall Apart,1,382855,nz,2017-12-08--2017-12-15
Post Malone,rockstar,2,347539,nz,2017-12-08--2017-12-15
Camila Cabello,Havana,3,289008,nz,2017-12-08--2017-12-15
Marshmello,Silence,4,277429,nz,2017-12-08--2017-12-15
Six60,Don’t Give It Up,5,272705,nz,2017-12-08--2017-12-15
NF,Let You Down,6,265733,nz,2017-12-08--2017-12-15
Maroon 5,What Lovers Do (feat. SZA),7,245644,nz,2017-12-08--2017-12-15
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),8,239582,nz,2017-12-08--2017-12-15
Post Malone,Candy Paint,9,237668,nz,2017-12-08--2017-12-15
Dua Lipa,New Rules,10,226253,nz,2017-12-08--2017-12-15
Post Malone,I Fall Apart,1,405069,nz,2017-12-01--2017-12-08
Post Malone,rockstar,2,378244,nz,2017-12-01--2017-12-08
Camila Cabello,Havana,3,307151,nz,2017-12-01--2017-12-08
Six60,Don’t Give It Up,4,302378,nz,2017-12-01--2017-12-08
Marshmello,Silence,5,292138,nz,2017-12-01--2017-12-08
NF,Let You Down,6,279533,nz,2017-12-01--2017-12-08
Maroon 5,What Lovers Do (feat. SZA),7,265469,nz,2017-12-01--2017-12-08
Selena Gomez,Wolves,8,243002,nz,2017-12-01--2017-12-08
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),9,241703,nz,2017-12-01--2017-12-08
Dua Lipa,New Rules,10,241491,nz,2017-12-01--2017-12-08
Post Malone,I Fall Apart,1,408127,nz,2017-11-24--2017-12-01
Post Malone,rockstar,2,399438,nz,2017-11-24--2017-12-01
Camila Cabello,Havana,3,316369,nz,2017-11-24--2017-12-01
Six60,Don’t Give It Up,4,310542,nz,2017-11-24--2017-12-01
Marshmello,Silence,5,294035,nz,2017-11-24--2017-12-01
Maroon 5,What Lovers Do (feat. SZA),6,266256,nz,2017-11-24--2017-12-01
NF,Let You Down,7,263439,nz,2017-11-24--2017-12-01
Khalid,Young Dumb & Broke,8,241282,nz,2017-11-24--2017-12-01
Dua Lipa,New Rules,9,239680,nz,2017-11-24--2017-12-01
Selena Gomez,Wolves,10,232364,nz,2017-11-24--2017-12-01
Post Malone,rockstar,1,415026,nz,2017-11-17--2017-11-24
Post Malone,I Fall Apart,2,407177,nz,2017-11-17--2017-11-24
Camila Cabello,Havana,3,327173,nz,2017-11-17--2017-11-24
Six60,Don’t Give It Up,4,323799,nz,2017-11-17--2017-11-24
Marshmello,Silence,5,302119,nz,2017-11-17--2017-11-24
Maroon 5,What Lovers Do (feat. SZA),6,277669,nz,2017-11-17--2017-11-24
Sam Smith,Too Good At Goodbyes,7,254633,nz,2017-11-17--2017-11-24
Khalid,Young Dumb & Broke,8,253672,nz,2017-11-17--2017-11-24
NF,Let You Down,9,252373,nz,2017-11-17--2017-11-24
Dua Lipa,New Rules,10,246897,nz,2017-11-17--2017-11-24
Post Malone,rockstar,1,433569,nz,2017-11-10--2017-11-17
Post Malone,I Fall Apart,2,381660,nz,2017-11-10--2017-11-17
Camila Cabello,Havana,3,348468,nz,2017-11-10--2017-11-17
Marshmello,Silence,4,306772,nz,2017-11-10--2017-11-17
Six60,Don’t Give It Up,5,290014,nz,2017-11-10--2017-11-17
Sam Smith,Too Good At Goodbyes,6,284282,nz,2017-11-10--2017-11-17
Maroon 5,What Lovers Do (feat. SZA),7,280917,nz,2017-11-10--2017-11-17
Khalid,Young Dumb & Broke,8,266354,nz,2017-11-10--2017-11-17
Dua Lipa,New Rules,9,251211,nz,2017-11-10--2017-11-17
NF,Let You Down,10,239884,nz,2017-11-10--2017-11-17
Post Malone,rockstar,1,456607,nz,2017-11-03--2017-11-10
Camila Cabello,Havana,2,365647,nz,2017-11-03--2017-11-10
Post Malone,I Fall Apart,3,327119,nz,2017-11-03--2017-11-10
Sam Smith,Too Good At Goodbyes,4,325188,nz,2017-11-03--2017-11-10
Marshmello,Silence,5,304093,nz,2017-11-03--2017-11-10
Six60,Don’t Give It Up,6,282388,nz,2017-11-03--2017-11-10
Maroon 5,What Lovers Do (feat. SZA),7,282093,nz,2017-11-03--2017-11-10
Dua Lipa,New Rules,8,271638,nz,2017-11-03--2017-11-10
Khalid,Young Dumb & Broke,9,262147,nz,2017-11-03--2017-11-10
Portugal. The Man,Feel It Still,10,239894,nz,2017-11-03--2017-11-10
Post Malone,rockstar,1,489364,nz,2017-10-27--2017-11-03
Camila Cabello,Havana,2,365676,nz,2017-10-27--2017-11-03
Marshmello,Silence,3,299265,nz,2017-10-27--2017-11-03
Post Malone,I Fall Apart,4,293126,nz,2017-10-27--2017-11-03
Dua Lipa,New Rules,5,279552,nz,2017-10-27--2017-11-03
Khalid,Young Dumb & Broke,6,271078,nz,2017-10-27--2017-11-03
Maroon 5,What Lovers Do (feat. SZA),7,266599,nz,2017-10-27--2017-11-03
Six60,Don’t Give It Up,8,256346,nz,2017-10-27--2017-11-03
Sam Smith,Too Good At Goodbyes - Edit,9,251853,nz,2017-10-27--2017-11-03
Portugal. The Man,Feel It Still,10,241909,nz,2017-10-27--2017-11-03
Post Malone,rockstar,1,515880,nz,2017-10-20--2017-10-27
Camila Cabello,Havana,2,333644,nz,2017-10-20--2017-10-27
Khalid,Young Dumb & Broke,3,282304,nz,2017-10-20--2017-10-27
Marshmello,Silence,4,278624,nz,2017-10-20--2017-10-27
Dua Lipa,New Rules,5,274332,nz,2017-10-20--2017-10-27
Maroon 5,What Lovers Do (feat. SZA),6,260321,nz,2017-10-20--2017-10-27
Sam Smith,Too Good At Goodbyes - Edit,7,257258,nz,2017-10-20--2017-10-27
Post Malone,I Fall Apart,8,251513,nz,2017-10-20--2017-10-27
Portugal. The Man,Feel It Still,9,241702,nz,2017-10-20--2017-10-27
Logic,1-800-273-8255,10,233650,nz,2017-10-20--2017-10-27
Post Malone,rockstar,1,534440,nz,2017-10-13--2017-10-20
Camila Cabello,Havana,2,328432,nz,2017-10-13--2017-10-20
Khalid,Young Dumb & Broke,3,299320,nz,2017-10-13--2017-10-20
Dua Lipa,New Rules,4,288792,nz,2017-10-13--2017-10-20
Marshmello,Silence,5,282871,nz,2017-10-13--2017-10-20
Sam Smith,Too Good At Goodbyes - Edit,6,271812,nz,2017-10-13--2017-10-20
Maroon 5,What Lovers Do (feat. SZA),7,260790,nz,2017-10-13--2017-10-20
Logic,1-800-273-8255,8,243050,nz,2017-10-13--2017-10-20
Portugal. The Man,Feel It Still,9,237969,nz,2017-10-13--2017-10-20
Macklemore,Glorious (feat. Skylar Grey),10,233527,nz,2017-10-13--2017-10-20
Post Malone,rockstar,1,489247,nz,2017-10-06--2017-10-13
